1260.57527052 -26373.7931014 -25113.2178309
1265.31208388 -26383.2127364 -25117.9006525
1269.57034596 -26391.5533093 -25121.9829634
1273.2629166 -26398.8695588 -25125.6066422
1276.34122173 -26405.1898916 -25128.8486698
1278.79701878 -26410.1427288 -25131.34571
1280.65906749 -26413.7990842 -25133.1400167
1281.9867387 -26416.4212015 -25134.4344628
1282.86144164 -26418.1734407 -25135.311999
1283.38054192 -26419.3100512 -25135.9295093
1283.65253611 -26419.9364565 -25136.2839204
1283.79600742 -26420.3043608 -25136.5083534
1283.93888158 -26420.8116907 -25136.8728091
1284.21713277 -26421.4173856 -25137.2002528
1284.76983415 -26422.4014384 -25137.6316042
1285.72859702 -26424.2973198 -25138.5687228
1287.20358014 -26427.3124661 -25140.108886
1289.26132339 -26431.7387076 -25142.4773842
1291.90495034 -26436.8484085 -25144.9434581
1295.0646251 -26443.2069889 -25148.1423638
1298.60141898 -26450.1763512 -25151.5749323
1302.33233954 -26457.9071092 -25155.5747697
1306.06726615 -26465.58257 -25159.5153039
1309.64163041 -26472.8104337 -25163.1688033
1312.94099713 -26479.2649909 -25166.3239937
1315.91281263 -26485.26485 -25169.3520374
1318.56344331 -26490.5719527 -25172.0085094
1320.94491456 -26495.5308411 -25174.5859265
1323.13504021 -26499.6669501 -25176.5319099
1325.21962132 -26504.0100219 -25178.7904006
1327.27655875 -26508.0933408 -25180.8167821
1329.361327 -26512.3920496 -25183.0307226
1331.4999731 -26517.0259689 -25185.5259958
1333.68694164 -26521.1957431 -25187.5088014
1335.88700438 -26525.4312476 -25189.5442432
1338.0441418 -26529.835045 -25191.7909032
1340.09286307 -26534.0579885 -25193.9651254
1341.97237547 -26537.9410143 -25195.9686388
1343.63997418 -26541.7162801 -25198.0763059
1345.07928626 -26544.785789 -25199.7065027
1346.30126168 -26547.1193476 -25200.8180859
1347.341366 -26549.2060677 -25201.8647017
1348.2509638 -26551.0235861 -25202.7726223
1349.08293095 -26552.8144464 -25203.7315155
1349.8812329 -26554.6077156 -25204.7264827
1350.67165378 -26556.1280322 -25205.4563784
1351.45897626 -26557.8087622 -25206.3497859
1352.23250767 -26559.6635347 -25207.4310271
1352.97463161 -26561.1646229 -25208.1899913
1353.67088593 -26562.5125794 -25208.8416935
1354.31895015 -26563.7322153 -25209.4132651
1354.93007079 -26564.8103054 -25209.8802346
1355.52399542 -26565.7710216 -25210.2470262
1356.1226364 -26567.0558116 -25210.9331752
1356.7410588 -26568.3744057 -25211.6333469
1357.38204558 -26569.5386126 -25212.156567
1358.03904595 -26570.906755 -25212.867709
1358.69975264 -26572.3348476 -25213.6350949
1359.34786838 -26573.5889944 -25214.241126
1359.96542934 -26574.7018343 -25214.736405
1360.52973599 -26575.9762998 -25215.4465639
1361.00435854 -26576.8439046 -25215.8395461
1361.33622159 -26577.4941329 -25216.1579113
1361.45756147 -26577.4796942 -25216.0221328
1361.2949238 -26577.1345678 -25215.839644
1360.78100143 -26576.032189 -25215.2511876
1359.86721835 -26573.9843483 -25214.1171299
1358.53675241 -26571.5298586 -25212.9931062
1356.81108069 -26568.1532842 -25211.3422035
1354.74922769 -26564.0639987 -25209.314771
1352.44114992 -26559.427053 -25206.9859031
1349.99900237 -26554.7581974 -25204.759195
1347.54557849 -26549.6880965 -25202.142518
1345.20205617 -26545.1513966 -25199.9493404
1343.07610619 -26541.0083432 -25197.932237
1341.25091527 -26537.5677706 -25196.3168553
1339.77695946 -26534.5439607 -25194.7670012
1338.67240717 -26532.5005609 -25193.8281538
1337.92695553 -26530.8580322 -25192.9310766
1337.50515852 -26530.2072677 -25192.7021092
1337.35392565 -26529.9958003 -25192.6418747
1337.40679139 -26529.9778351 -25192.5710437
1337.58813177 -26530.567389 -25192.9792572
1337.82072468 -26530.9086784 -25193.0879537
1338.03107738 -26531.4138834 -25193.382806
1338.15743319 -26531.7094146 -25193.5519814
1338.16012859 -26531.9255491 -25193.7654206
1338.03026475 -26531.7455109 -25193.7152462
1337.7936977 -26531.071648 -25193.2779503
1337.50641364 -26530.7547517 -25193.248338
1337.24555652 -26530.3264957 -25193.0809391
1337.09407733 -26530.0296427 -25192.9355654
1337.12209528 -26530.1852547 -25193.0631595
1337.37264656 -26530.8348325 -25193.462186
1337.85479572 -26531.8102892 -25193.9554935
1338.54644507 -26533.1774047 -25194.6309596
1339.40206192 -26535.2165662 -25195.8145043
1340.36463565 -26536.9175821 -25196.5529464
1341.3807185 -26538.8722858 -25197.4915673
1342.41412773 -26540.8657028 -25198.451575
1343.45391437 -26542.9570548 -25199.5031405
1344.5159528 -26545.083522 -25200.5675692
1345.64098385 -26547.5941186 -25201.9531348
1346.88626555 -26550.1214871 -25203.2352216
1348.31545481 -26553.1208898 -25204.805435
1349.98728443 -26556.5778085 -25206.5905241
1351.94465502 -26560.6460655 -25208.7014105
1354.21058392 -26565.1334133 -25210.9228293
1356.78415804 -26570.2395723 -25213.4554142
1359.6385836 -26576.0146285 -25216.3760449
1362.72081147 -26582.129657 -25219.4088456
1365.954484 -26588.6975844 -25222.7431004
1369.2475099 -26595.1097442 -25225.8622343
1372.50518346 -26601.5229583 -25229.0177749
1375.64668738 -26607.7905326 -25232.1438453
1378.61283427 -26613.7790678 -25235.1662336
1381.36846324 -26619.2984158 -25237.9299526
1383.90071803 -26624.3313497 -25240.4306317
1386.21460914 -26629.1111571 -25242.896548
1388.33232466 -26633.4671912 -25245.1348665
1390.29030021 -26637.5989578 -25247.3086576
1392.13596438 -26641.3407325 -25249.2047682
1393.92237356 -26644.912704 -25250.9903304
1395.6964149 -26648.4180593 -25252.7216444
1397.48625715 -26652.0702777 -25254.5840206
1399.2915116 -26655.5348568 -25256.2433453
1401.0788315 -26659.3544738 -25258.2756423
1402.78485509 -26662.7387002 -25259.9538451
1404.32893225 -26665.6721221 -25261.3431899
1405.62969184 -26667.9683652 -25262.3386734
1406.62052625 -26669.9529865 -25263.3324603
1407.26087615 -26671.2114133 -25263.9505371
1407.53974106 -26671.6245488 -25264.0848078
1407.46878338 -26671.6939505 -25264.2251671
1407.07132592 -26670.9241402 -25263.8528142
1406.37493293 -26669.6178399 -25263.242907
1405.40349217 -26667.7547514 -25262.3512592
1404.16991697 -26665.3176693 -25261.1477523
1402.67656864 -26662.1766146 -25259.500046
1400.91665781 -26658.631016 -25257.7143582
1398.87638947 -26654.4807881 -25255.6043986
1396.53981915 -26649.9081505 -25253.3683314
1393.894078 -26644.8659457 -25250.9718677
1390.93387026 -26638.9031571 -25247.9692868
1387.66965965 -26632.3355787 -25244.6659191
1384.13775047 -26625.4150444 -25241.2772939
1380.40729461 -26617.9734074 -25237.5661128
1376.58536931 -26610.507989 -25233.9226197
1372.81455745 -26603.2824445 -25230.4678871
1369.25903639 -26596.1528702 -25226.8938338
1366.07940066 -26589.9422334 -25223.8628327
1363.40293083 -26584.5897992 -25221.1868684
1361.29870326 -26580.5628661 -25219.2641629
1359.76425 -26577.4230778 -25217.6588278
1358.7314496 -26575.4557986 -25216.724349
1358.08766233 -26574.1786248 -25216.0909625
1357.70224627 -26573.3504256 -25215.6481793
1357.44762311 -26572.9526079 -25215.5049848
1357.21350578 -26572.5330795 -25215.3195737
1356.91503143 -26572.114768 -25215.1997366
1356.49500411 -26571.099818 -25214.6048139
1355.9232094 -26570.2400399 -25214.3168305
1355.19680249 -26568.9554241 -25213.7586216
1354.34251448 -26567.2924513 -25212.9499368
1353.41517068 -26565.575823 -25212.1606523
1352.49625024 -26563.8736854 -25211.3774352
1351.68622061 -26562.3595048 -25210.6732842
1351.09069238 -26560.8208697 -25209.7301773
1350.80182373 -26560.1085277 -25209.306704
1350.87765763 -26560.2067363 -25209.3290787
1351.32824572 -26561.2160743 -25209.8878286
1352.1190445 -26562.71477 -25210.5957255
1353.1891178 -26564.7363416 -25211.5472238
1354.47137935 -26567.1133186 -25212.6419392
1355.90950132 -26569.9037334 -25213.994232
1357.464161 -26572.9254554 -25215.4612944
1359.11020847 -26576.478845 -25217.3686365
1360.83089433 -26579.7568152 -25218.9259209
1362.60897619 -26583.396961 -25220.7879848
1364.42115357 -26587.1210057 -25222.6998521
1366.24095478 -26590.7939381 -25224.5529833
1368.04129278 -26594.6645955 -25226.6233027
1369.80044373 -26598.1980811 -25228.3976373
1371.51020076 -26601.4136105 -25229.9034098
1373.18101528 -26604.6458329 -25231.4648176
1374.84188478 -26607.7298031 -25232.8879183
1376.53445345 -26611.3756378 -25234.8411843
1378.30329758 -26615.1827561 -25236.8794585
1380.18286395 -26619.1095342 -25238.9266702
1382.18377489 -26623.0674082 -25240.8836333
1384.28635114 -26627.709005 -25243.4226539
1386.44141705 -26631.9821563 -25245.5407392
1388.57699376 -26636.2924786 -25247.7154849
1390.61333169 -26640.4776212 -25249.8642895
1392.47884116 -26644.0725387 -25251.5936975
1394.12084606 -26647.312736 -25253.19189
1395.51296889 -26650.2956812 -25254.7827123
1396.65630055 -26652.6817659 -25256.0254654
1397.57006916 -26654.5558704 -25256.9858012
1398.277948 -26656.1094519 -25257.8315039
1398.79491692 -26657.0090771 -25258.2141601
1399.11842251 -26657.6063673 -25258.4879448
1399.22626149 -26657.7825918 -25258.5563303
1399.07849981 -26657.5153129 -25258.436813
1398.6284385 -26656.2336578 -25257.6052193
1397.83604847 -26654.7940703 -25256.9580219
1396.67869143 -26652.2940143 -25255.6153228
1395.16006656 -26649.3722267 -25254.2121601
1393.31563928 -26645.475005 -25252.1593657
1391.21251316 -26641.4299501 -25250.2174369
1388.939283 -26636.9397784 -25248.0004954
1386.59460186 -26632.217814 -25245.6232121
1384.27351541 -26627.3514589 -25243.0779435
1382.05729358 -26622.9053692 -25240.8480756
1380.01228874 -26618.6019651 -25238.5896764
1378.19311382 -26614.9217023 -25236.7285885
1376.64961895 -26611.6511722 -25235.0015533
1375.43042815 -26609.1634176 -25233.7329895
1374.58374876 -26607.5704559 -25232.9867072
1374.15323221 -26606.6243289 -25232.4710967
1374.17079609 -26606.6575499 -25232.4867538
1374.65169628 -26607.7770888 -25233.1253925
1375.59035564 -26609.6880501 -25234.0976944
1376.95913343 -26612.6785008 -25235.7193674
1378.70877688 -26616.1489541 -25237.4401772
1380.77303377 -26620.3169494 -25239.5439156
1383.07042506 -26624.9246012 -25241.8541761
1385.50050911 -26629.7767435 -25244.2762344
1387.94432668 -26634.755873 -25246.8115463
1390.26727612 -26639.3599244 -25249.0926483
1392.32547344 -26643.4269617 -25251.1014883
1393.97853025 -26646.978023 -25252.9994928
1395.10826138 -26648.9857371 -25253.8774757
1395.63643209 -26650.1040095 -25254.4675774
1395.53946529 -26649.9192756 -25254.3798103
1394.85722893 -26648.5633102 -25253.7060813
1393.6918755 -26646.4049074 -25252.7130319
1392.19840487 -26643.1689283 -25250.9705234
1390.568337 -26639.9342703 -25249.3659333
1389.00654647 -26636.5627288 -25247.5561823
1387.70297214 -26633.943298 -25246.2403258
1386.80640874 -26632.0199059 -25245.2134972
1386.40519429 -26631.2070259 -25244.8018316
1386.51901724 -26631.4708949 -25244.9518776
1387.10190852 -26632.5747113 -25245.4728027
1388.05476737 -26634.6022329 -25246.5474655
1389.24520502 -26636.9870381 -25247.7418331
1390.52626886 -26639.4714384 -25248.9451696
1391.75047435 -26641.8767609 -25250.1262865
1392.78309094 -26644.2083116 -25251.4252206
1393.50928022 -26645.5006019 -25251.9913217
1393.83685716 -26646.0452732 -25252.208416
1393.69848768 -26646.0713975 -25252.3729098
1393.05176196 -26644.7955379 -25251.743776
1391.88011623 -26642.5630965 -25250.6829803
1390.19300586 -26639.2520595 -25249.0590536
1388.02258294 -26634.9134115 -25246.8908286
1385.41997887 -26629.7015732 -25244.2815943
1382.44803179 -26623.8702501 -25241.4222183
1379.17658568 -26617.6249662 -25238.4483805
1375.68095908 -26610.8125677 -25235.1316086
1372.04069559 -26603.5161209 -25231.4754253
1368.3406038 -26596.1894354 -25227.8488316
1364.66377406 -26588.9776831 -25224.3139091
1361.08222309 -26581.6692759 -25220.5870529
1357.64924761 -26574.7131676 -25217.06392
1354.39631883 -26568.0740231 -25213.6777042
1351.34181063 -26561.9355496 -25210.593739
1348.50570987 -26556.2762711 -25207.7705612
1345.92334696 -26551.0976457 -25205.1742988
1343.65359874 -26546.4583155 -25202.8047168
1341.77705243 -26542.5898731 -25200.8128207
1340.3829426 -26539.6563588 -25199.2734162
1339.54975737 -26537.8700167 -25198.3202593
1339.33048883 -26537.4421252 -25198.1116363
1339.74515428 -26538.3538095 -25198.6086552
1340.77784397 -26540.2526878 -25199.4748439
1342.3831029 -26543.3723599 -25200.989257
1344.49647096 -26547.4715965 -25202.9751255
1347.04300957 -26552.1772653 -25205.1342557
1349.94443363 -26557.9944414 -25208.0500078
1353.12201199 -26564.2743181 -25211.1523061
1356.49706665 -26571.1728227 -25214.6757561
1359.98738737 -26578.1319545 -25218.1445672
1363.50543039 -26585.2063441 -25221.7009137
1366.96061723 -26592.2527019 -25225.2920846
1370.2632659 -26598.8962353 -25228.6329694
1373.33121344 -26605.2771388 -25231.9459253
1376.09682972 -26610.8126418 -25234.7158121
1378.51321785 -26615.6473082 -25237.1340903
1380.55810329 -26619.8338842 -25239.2757809
1382.23383482 -26623.182784 -25240.9489491
1383.56284199 -26626.0371581 -25242.4743161
1384.58343573 -26628.2736957 -25243.69026
1385.34510578 -26630.1859715 -25244.8408657
1385.90311867 -26631.1839069 -25245.2807882
1386.31540567 -26632.2920287 -25245.976623
1386.63841485 -26633.1181042 -25246.4796893
1386.92636061 -26633.8815068 -25246.9551462
1387.23677303 -26634.6212086 -25247.3844355
1387.63499806 -26635.2231462 -25247.5881481
1388.19514754 -26636.4825329 -25248.2873854
1388.99472644 -26637.983764 -25248.9890376
1390.09998996 -26639.8993292 -25249.7993393
1391.5465517 -26642.8915982 -25251.3450465
1393.32492493 -26646.3606227 -25253.0356977
1395.37196013 -26650.3739249 -25255.0019647
1397.57504716 -26655.0520428 -25257.4769956
1399.79244938 -26659.4475231 -25259.6550737
1401.87952638 -26663.7643998 -25261.8848734
1403.71011824 -26667.549619 -25263.8395008
1405.19192856 -26670.5720326 -25265.380104
1406.26478947 -26672.7956919 -25266.5309024
1406.88794295 -26673.9343888 -25267.0464459
1407.03209473 -26674.0913408 -25267.0592461
1406.67417037 -26673.3795231 -25266.7053528
1405.79740821 -26671.7017339 -25265.9043257
1404.40169896 -26668.983134 -25264.581435
1402.51388545 -26665.3951927 -25262.8813073
1400.19187209 -26660.8383612 -25260.6464891
1397.52462877 -26655.5873728 -25258.062744
1394.62765672 -26649.7251573 -25255.0975006
1391.63427159 -26643.6787484 -25252.0444769
1388.68097312 -26637.5118614 -25248.8308883
1385.89318152 -26631.947584 -25246.0544024
1383.37644706 -26626.6813971 -25243.30495
1381.21484406 -26622.596475 -25241.3816309
1379.47512741 -26619.028759 -25239.5536316
1378.20781756 -26616.4299145 -25238.222097
1377.44809663 -26614.9822548 -25237.5341582
1377.21499308 -26614.6209252 -25237.4059321
1377.50279952 -26615.0293083 -25237.5265088
1378.27461856 -26616.5743384 -25238.2997199
1379.46104936 -26619.2208324 -25239.759783
1380.9617248 -26622.1931844 -25241.2314596
1382.65212748 -26625.4652635 -25242.8131361
1384.39437908 -26629.1243065 -25244.7299274
1386.04772504 -26632.5286455 -25246.4809204
1387.48391366 -26635.2362039 -25247.7522902
1388.60255605 -26637.4524407 -25248.8498846
1389.3428155 -26638.9049373 -25249.5621218
1389.68720329 -26639.6421458 -25249.9549425
1389.65840232 -26639.672536 -25250.0141337
1389.31388663 -26639.0686984 -25249.7548117
1388.73366119 -26637.9046295 -25249.1709683
1388.00121153 -26636.4147345 -25248.413523
1387.19137473 -26634.8608486 -25247.6694738
1386.36829459 -26633.170549 -25246.8022544
1385.57911224 -26631.2447404 -25245.6656282
1384.8518195 -26629.677555 -25244.8257355
1384.19345273 -26628.3926649 -25244.1992122
1383.58827393 -26627.0520706 -25243.4637966
1383.00277269 -26625.7748544 -25242.7720817
1382.39287753 -26624.463854 -25242.0709764
1381.71662585 -26622.8916125 -25241.1749867
1380.94917668 -26621.4679988 -25240.5188221
1380.0919112 -26619.7194222 -25239.627511
1379.17441299 -26617.9821514 -25238.8077384
1378.24893314 -26616.3091322 -25238.060199
1377.37656093 -26614.3636595 -25236.9870985
1376.61127876 -26612.7395519 -25236.1282731
1375.98800608 -26611.8356452 -25235.8476391
1375.51620904 -26611.1181559 -25235.6019469
1375.18336514 -26610.5612291 -25235.377864
1374.96680443 -26610.3332197 -25235.3664152
1374.84947985 -26610.145009 -25235.2955292
1374.83434737 -26610.2308733 -25235.396526
1374.94985248 -26610.2768051 -25235.3269526
1375.2482822 -26611.0148872 -25235.766605
1375.79099757 -26611.9594976 -25236.1685001
1376.62931416 -26613.4548062 -25236.8254921
1377.78562039 -26615.8588514 -25238.073231
1379.23720351 -26618.674078 -25239.4368745
1380.90995107 -26621.7887898 -25240.8788387
1382.68337885 -26625.1541922 -25242.4708133
1384.40662409 -26628.711525 -25244.3049009
1385.92103994 -26631.9072057 -25245.9861658
1387.08275448 -26634.4381291 -25247.3553746
1387.78436404 -26635.9442937 -25248.1599296
1387.97014361 -26636.2176147 -25248.2474711
1387.64032823 -26635.6018839 -25247.9615557
1386.84913586 -26634.1032358 -25247.2540999
1385.69178448 -26631.8919989 -25246.2002144
1384.28922168 -26629.0175796 -25244.7283579
1382.7711878 -26625.9508246 -25243.1796368
1381.25833271 -26623.0092855 -25241.7509528
1379.84954202 -26620.3399374 -25240.4903954
1378.61295399 -26617.750979 -25239.138025
1377.58311086 -26615.5282097 -25237.9450988
1376.76348411 -26613.564671 -25236.8011869
1376.13427983 -26611.9929965 -25235.8587167
1375.65592585 -26610.9479316 -25235.2920057
1375.2733968 -26610.444784 -25235.1713872
1374.92332766 -26609.7534421 -25234.8301144
1374.54004796 -26609.0330932 -25234.4930453
1374.06669016 -26607.8328121 -25233.7661219
1373.46397965 -26606.0952394 -25232.6312598
1372.72097767 -26604.6665885 -25231.9456108
1371.86406758 -26603.086081 -25231.2220134
1370.96063943 -26601.1698902 -25230.2092508
1370.11553548 -26599.5003014 -25229.3847659
1369.45760685 -26598.4284657 -25228.9708589
1369.11968247 -26597.7155303 -25228.5958479
1369.21867877 -26597.7462274 -25228.5275487
1369.83947046 -26598.8486109 -25229.0091405
1371.0202065 -26601.2564513 -25230.2362448
1372.74622886 -26604.9021193 -25232.1558905
1374.95559183 -26609.184828 -25234.2292362
1377.54754019 -26614.6744163 -25237.1268761
1380.39503321 -26620.2817116 -25239.8866784
1383.36630522 -26626.6261836 -25243.2598784
1386.34230595 -26632.6255628 -25246.2832568
1389.23208922 -26638.4553114 -25249.2232222
1391.98249282 -26643.8372005 -25251.8547076
1394.57663296 -26649.2379204 -25254.6612874
1397.02922205 -26654.2109642 -25257.1817421
1399.37770251 -26658.9222674 -25259.5445649
1401.67012277 -26663.5148658 -25261.8447431
1403.95228585 -26668.2521063 -25264.2998205
1406.25502575 -26673.0258505 -25266.7708247
1408.58458897 -26677.8347685 -25269.2501796
1410.91627806 -26682.5334467 -25271.6171686
1413.19463729 -26687.0176293 -25273.822992
1415.33832342 -26691.2125994 -25275.874276
1417.2508646 -26695.1911429 -25277.9402783
1418.83295366 -26698.2320028 -25279.3990491
1419.99392199 -26700.778686 -25280.784764
1420.66288542 -26701.9436914 -25281.280806
1420.79576623 -26702.226638 -25281.4308718
1420.37726783 -26701.328396 -25280.9511282
1419.41996289 -26699.1326335 -25279.7126706
1417.96312172 -26696.2484298 -25278.2853081
1416.06910983 -26692.5101177 -25276.4410079
1413.81882529 -26687.9918238 -25274.1729985
1411.30584326 -26682.8644294 -25271.5585862
1408.62826873 -26677.3940296 -25268.7657608
1405.88409329 -26671.7680607 -25265.8839674
1403.16910287 -26666.35734 -25263.1882372
1400.57331321 -26661.290316 -25260.7170028
1398.17778858 -26656.3649765 -25258.187188
1396.05092258 -26652.008303 -25255.9573804
1394.24406184 -26648.4281724 -25254.1841106
1392.78627373 -26645.6840178 -25252.8977441
1391.67942337 -26643.794842 -25252.1154186
1390.89461608 -26642.3375306 -25251.4429145
1390.37800916 -26641.1806922 -25250.802683
1390.06062108 -26640.4901513 -25250.4295302
1389.86800507 -26640.3673835 -25250.4993784
1389.73311002 -26639.8072318 -25250.0741218
1389.6052892 -26639.6979298 -25250.0926406
1389.45085089 -26639.1695923 -25249.7187414
1389.24951849 -26638.8736556 -25249.6241371
1388.98878732 -26638.4518409 -25249.4630536
1388.65419935 -26637.8091355 -25249.1549361
1388.22168336 -26636.8240167 -25248.6023334
1387.6547252 -26635.5641861 -25247.9094609
1386.90895422 -26634.1322062 -25247.223252
1385.94435366 -26632.2226203 -25246.2782666
1384.74501143 -26629.7924657 -25245.0474543
1383.33726045 -26627.1022031 -25243.7649426
1381.79717683 -26623.9620123 -25242.1648355
1380.25023043 -26620.8329078 -25240.5826774
1378.85431357 -26618.2807032 -25239.4263896
1377.77120497 -26616.0288466 -25238.2576417
1377.14046807 -26614.8510471 -25237.710579
1377.05894493 -26614.4514699 -25237.392525
1377.56423914 -26615.5544016 -25237.9901625
1378.62497736 -26617.4126934 -25238.787716
1380.13840517 -26620.4085294 -25240.2701243
1381.93353551 -26623.9519747 -25242.0184392
1383.78549239 -26627.6805693 -25243.8950769
1385.4422669 -26631.054731 -25245.6124641
1386.65856422 -26633.8475069 -25247.1889427
1387.23366835 -26635.0578305 -25247.8241622
1387.04489841 -26634.7503854 -25247.705487
1386.06619068 -26632.9165035 -25246.8503128
1384.36965431 -26629.3910511 -25245.0213968
1382.11675415 -26624.7886221 -25242.671868
1379.53492359 -26619.8511749 -25240.3162513
1376.88346909 -26614.2336448 -25237.3501757
1374.41575337 -26609.1975917 -25234.7818383
1372.34184024 -26604.9959099 -25232.6540696
1370.80512529 -26602.1086827 -25231.3035574
1369.87605018 -26600.2804768 -25230.4044266
1369.56473533 -26599.3262507 -25229.7615154
1369.84907583 -26599.6536919 -25229.8046161
1370.69982277 -26601.3793786 -25230.6795559
1372.0924565 -26604.0546784 -25231.9622219
1374.00383604 -26607.8279798 -25233.8241438
1376.39584951 -26612.6185703 -25236.2227208
1379.20139381 -26618.1668048 -25238.965411
1382.31606702 -26624.0181773 -25241.7021103
1385.59950871 -26630.7378223 -25245.1383136
1388.89510376 -26637.1836949 -25248.2885911
1392.05339175 -26643.4024463 -25251.3490546
1394.95319889 -26648.9869105 -25254.0337116
1397.5153637 -26653.9731743 -25256.4578106
1399.70370382 -26658.4888374 -25258.7851336
1401.51672952 -26662.0959087 -25260.5791791
1402.97347693 -26665.1907347 -25262.2172578
1404.1002275 -26667.3583416 -25263.2581141
1404.9214818 -26668.9311442 -25264.0096624
1405.45589872 -26669.8425174 -25264.3866187
1405.71485004 -26670.1580659 -25264.4432158
1405.7041936 -26670.0238837 -25264.3196901
1405.42505354 -26669.5318653 -25264.1068118
1404.87614925 -26668.4791774 -25263.6030281
1404.05717374 -26666.9450998 -25262.8879261
1402.96978445 -26664.7615279 -25261.7917435
1401.61966791 -26662.1112941 -25260.4916262
1400.0169423 -26659.0379391 -25259.0209968
1398.17546555 -26655.1812523 -25257.0057867
1396.10947815 -26651.0619369 -25254.9524588
1393.83296021 -26646.4251493 -25252.5921891
1391.359999 -26641.5521647 -25250.1921657
1388.7020908 -26636.1079505 -25247.4058597
1385.87239737 -26630.2533512 -25244.3809539
1382.88957791 -26624.3155444 -25241.4259665
1379.7789055 -26618.2244972 -25238.4455917
1376.5776324 -26611.9060031 -25235.3283707
1373.33951926 -26605.4225993 -25232.08308
1370.13563568 -26599.2363348 -25229.1006991
1367.05263691 -26593.0300474 -25225.9774105
1364.18780975 -26587.229222 -25223.0414122
1361.64362126 -26582.1830721 -25220.5394508
1359.51763758 -26578.0642039 -25218.5465663
1357.89254237 -26574.5923236 -25216.6997812
1356.83153944 -26572.6463151 -25215.8147757
1356.37595545 -26571.4956928 -25215.1197374
1356.55022168 -26571.933262 -25215.3830403
1357.36688035 -26573.6040987 -25216.2372183
1358.82855413 -26576.349735 -25217.5211809
1360.93107094 -26580.6085125 -25219.6774415
1363.65962274 -26586.0618336 -25222.4022109
1366.9798639 -26592.730864 -25225.7510002
1370.82563143 -26600.4423198 -25229.6166884
1375.08562953 -26608.9583981 -25233.8727686
1379.59362367 -26617.798134 -25238.2045103
1384.13108915 -26626.6567564 -25242.5256672
1388.45072122 -26635.5694641 -25247.1187428
1392.31443872 -26643.1403315 -25250.8258928
1395.52790941 -26649.3571987 -25253.8292892
1397.96284526 -26653.8361929 -25255.8733477
1399.56328697 -26657.1664611 -25257.6031741
1400.33457484 -26658.766513 -25258.4319381
1400.3273544 -26658.6424878 -25258.3151334
1399.6219709 -26657.0544071 -25257.4324362
1398.31570814 -26654.3311106 -25256.0154025
1396.51426748 -26650.9380431 -25254.4237756
